Wind AT 2013,Wind AT 2015,Wind AT 2016,Wind 2030 TU EEG Stromzukunft,WEB 2015 Umgebung Wien,Hochrechnung berschuss 2050,Wind AT 2017,Wind AT 2018,Wind AT 2019,Wind AT 2020
7.4233,1756.8675,393.3448,0.840614182,3.253638,12.3,2025.796,2655.39,569,373
7.944,1903.4015,679.1103,0.650162527,2.665086,10.1,2000.203,2624.658,541,659
6.999,1376.0833,1112.217,0.361201408,2.677689,4.9,1849.164,2644.405,608,355
9.441,1636.685,1401.861,0.229855441,1.922868,5.5,1855.741,2543.105,848,516
15.4443,1467.8818,1560.8428,0.203586247,2.925,4.8,1898.882,2542.18,963,621
35.1783,981.343,1565.5198,0.21890994,1.25931,2.1,2015.068,2560.828,806,617
69.8993,1020.9038,1413.2653,0.251746434,1.756533,2.4,1919.275,2464.898,578,731
95.741,1633.1913,1383.81,0.29771752,1.958283,5.9,1867.781,2499.963,456,617
129.236,1867.162,1150.0135,0.330554014,3.555663,7.3,1822.065,2368.599,402,540
166.0095,1771.8393,1115.8703,0.44438718,3.363513,7.2,1549.534,2223.54,283,410
176.214,1725.4903,1050.0785,0.496925567,2.285646,7.1,1108.486,2167.353,232,362
217.8458,1355.8895,964.5363,0.510060168,1.831032,5.2,901.95,1923.537,246,511
231.7433,1168.049,868.0928,0.553842154,2.604594,3.1,824.99,1961.285,552,500
242.786,1167.4465,723.4033,0.564787655,3.025287,2.5,719.248,1733.767,1082,369
242.3553,929.305,672.7435,0.639217035,2.482899,1.4,541.856,1338.241,1191,387
212.7745,1043.2373,535.0803,0.744293809,1.285818,5.6,411.194,1054.326,1147,317
222.478,1139.985,378.941,1.020120336,3.527454,8.9,347.43,822.156,1013,144
150.2645,1471.0375,471.4273,0.722402807,4.190622,12.6,162.162,1096.769,1096,65
128.9718,1591.901,1048.0595,0.475034574,4.468296,14.5,131.166,1478.998,1377,91
114.337,1505.9808,1636.368,0.529762061,4.417332,14.3,104.866,1244.848,1493,57
123.1818,1562.6565,1491.9843,0.602002341,4.365987,14.9,120.789,877.43,1508,7
139.5113,1520.2713,1715.5695,0.464089082,4.482168,13.8,199.021,541.598,1511,4
208.1388,1604.5093,1919.8575,0.402794294,4.184016,12.6,290.175,422.241,1734,4
225.6453,1843.2008,2024.0513,0.282393828,3.894783,12.3,354.87,253.136,1899,9
264.0863,1844.3143,1988.925,0.256124634,3.437403,9.9,361.172,138.743,2043,15
339.44,1728.4768,1830.6645,0.201397147,3.624306,7.2,334.639,121.346,1914,28
499.0245,1706.4288,1290.2,0.179506154,2.042382,5.2,255.554,181.373,1865,30
548.7948,1672.9175,822.3845,0.194829846,2.879946,5.3,190.217,446.472,1870,50
479.8618,1567.5288,893.5763,0.214531748,2.042643,5.3,136.994,798.44,1769,122
569.766,1674.3338,909.9725,0.288961128,2.139024,6.7,146.117,1141.651,1843,259
688.1563,1903.0838,757.439,0.387470602,3.08274,7.7,173.733,1185.298,2018,362
720.5313,1814.7253,668.9868,0.407172494,3.331041,7.5,132.041,1166.813,2005,546
739.2915,1735.6728,660.4918,0.343688606,3.205968,8,67.081,934.932,1770,707
766.9038,1821.5725,645.7575,0.385281501,3.76137,8.4,48.04,785.941,1560,815
798.8193,1835.827,386.4178,0.466278182,3.270522,8.4,100.911,711.446,1446,723
840.3548,1690.834,302.0053,0.470656373,2.634759,7.7,257.866,626.921,1383,411
858.611,1722.729,209.4613,0.488169175,2.441757,7.7,303.254,612.966,1388,367
876.647,1683.748,205.895,0.499114667,2.495892,7,255.857,679.486,1551,395
876.8993,1631.8938,239.4305,0.361201408,2.163423,7.2,277.955,710.566,1636,400
867.2495,1677.7885,287.3415,0.262691935,2.723634,9.1,336.016,754.661,1623,349
874.2918,1764.4683,221.5708,0.306473921,3.430974,12.8,342.205,384.669,1543,155
834.7068,1818.1855,178.4678,0.306473921,3.953973,16.8,268.88,230.478,1611,96
801.7888,1826.318,300.591,0.118211366,3.848115,19,286.36,137,1751,295
796.958,1870.0185,780.8605,0.188262555,3.375708,20.9,353.682,146.656,1840,401
815.9993,1880.3903,1262.0628,0.249557333,2.918799,21.5,443.994,205.973,1976,316
839.4178,1881.5493,1480.6388,0.201397147,2.883447,21.8,483.771,275.144,2212,312
825.3235,1766.078,1620.703,0.212342648,3.095544,19.4,465.114,412.084,2287,281
821.681,1482.5855,1668.324,0.190451646,2.183862,15.1,436.236,527.012,2326,326
843.8373,1045.6928,1634.4345,0.21890994,1.673652,8.6,429.577,666.732,2423,382
794.7018,686.1403,1553.3495,0.214531748,1.172175,3.1,575.886,962.782,2428,453
798.2475,464.2128,1415.0738,0.205775347,1.10877,0,876.287,1341.263,2374,573
827.8565,358.4935,1457.4363,0.107265874,0.419448,0,1310.036,1777.908,2426,908
853.3208,283.8045,1588.5925,0.120400466,0.088593,0,1450.394,1825.277,2442,1338
869.5593,262.955,1651.1188,0.229855441,0,0,1378.764,1786.848,2476,1634
802.1965,198.376,1591.1548,0.531951161,0.00207,0,1151.333,1543.009,2466,1720
741.9858,111.7433,1620.5578,0.67424262,0.010902,0,1063.067,1157.668,2457,1554
722.4018,78.9458,1834.3393,0.921610863,0.000483,0,869.015,1002.569,2544,1259
718.8218,79.8808,1898.032,1.221517483,0.001035,0,699.531,868.991,2573,942
626.9888,86.894,1867.924,1.462318416,0.010677,0,783.895,801.017,2581,643
582.5643,78.6105,1821.9158,1.317837856,0.085935,0,951.468,724.116,2463,466
568.2713,67.5935,1780.2443,1.27186677,0.381339,0,1145.833,791.824,2353,318
492.8703,61.0095,1679.3973,1.858545409,0.512427,0,1228.448,876.718,2373,206
454.7235,72.1228,1722.4555,2.362038286,0.904578,0,1221.889,859.76,2420,186
420.3905,54.673,1696.5945,3.051604598,0.774408,0,1156.701,1050.784,2335,169
356.8195,35.0235,1620.6318,3.837491293,0.803754,0.6,1008.217,1059.071,2135,193
260.8073,12.936,1735.3408,3.995106454,0.513477,3.3,926.621,1035.087,2166,213
242.785,27.121,1681.4248,3.747738221,0.182046,6.2,972.968,1105.5,2420,294
216.6298,33.543,1759.668,3.4434534,0.001164,8,1124.865,1131.576,2554,489
194.041,60.1183,1659.5415,3.684254333,0.022833,9.3,1237.094,1188.674,2630,871
162.1195,58.902,1545.6065,3.782763806,0.051906,9.2,1323.993,1202.454,2671,966
104.776,60.9468,1400.537,3.719279927,0.008529,8.2,1345.566,1261.71,2609,845
55.627,65.0498,1267.9558,3.406238706,0.02157,6.4,1476.487,1313.713,2576,814
30.1353,68.7438,1226.0543,3.13916858,0.151878,3.6,1535.187,1452.246,2496,909
31.291,67.6035,1101.2028,3.329620226,0.229368,1.2,1680.261,1385.987,2404,829
47.4315,71.4728,1091.486,3.774007415,0.110805,0,1971.595,1677.417,2287,803
31.47,78.087,1153.3628,3.673308841,0.062586,0,2127.579,1854.112,2168,775
17.0048,94.2785,1305.909,2.24382691,0.084087,0,2188.487,1843.756,2141,677
28.1683,168.8188,1386.5443,1.950487591,0.069303,0,2127.679,1595.953,2152,584
58.9698,312.7425,1321.9158,1.71844305,0.287742,0,1845.195,1338.695,2190,455
100.4753,259.1085,1206.5558,1.764414136,0.545298,0,1701.265,1170.306,2134,273
145.8745,246.9048,1097.0128,1.637446369,0.834339,0,1800.457,911.589,1770,144
178.9655,262.8595,1023.2383,1.604609875,0.83778,0,1784.87,695.719,1438,47
224.7438,340.6658,955.277,1.735955842,0.564783,0,1609.67,571.783,952,64
213.8305,369.5385,957.7533,1.357241642,0.090984,0.3,1454.233,589.743,947,110
242.4775,435.3658,879.3643,1.04638953,0.206919,0.6,1312.95,561.176,1017,127
223.1898,555.87,712.8783,0.884396168,0.271581,0.9,1297.022,525.342,1041,94
262.9698,591.1173,566.393,0.969771049,0.244707,1.3,1474.606,360.804,1133,93
249.8983,523.704,422.3513,1.112062509,0.399711,1.9,1367.043,376.828,1076,99
194.4128,482.2163,260.097,1.090171516,0.573693,4.1,1225.559,332.155,929,81
176.0633,570.1003,135.9953,0.840614182,0.527364,7.3,1187.64,374.32,868,70
155.4258,661.5783,97.1538,0.698322714,0.522297,10.5,1185.947,584.149,773,69
126.9123,719.5593,72.261,0.768373902,0.723138,12.3,1339.064,572.697,851,71
104.0523,741.215,53.0433,0.834046882,1.110969,13.3,1332.029,620.157,1215,81
100.8148,699.1948,44.9213,0.842803282,1.157727,13.1,1221.016,951.312,1351,157
118.1208,589.974,28.7973,0.836235982,0.655167,12,1303.828,1214.96,1448,259
88.904,847.8603,17.8353,0.899719861,0.54714,13.1,1612.375,1249.628,1477,354
63.3805,874.5478,13.9973,1.061713222,0.60528,11,1621.224,938.37,1023,536
57.322,835.5123,11.8928,1.578340691,0.539913,7.5,1426.844,673.897,546,627
58.656,743.837,17.9498,1.64620277,0.984957,3.8,1327.832,463.18,240,566
56.6193,754.7065,30.9103,1.825708924,1.193331,1.6,1177.077,428.163,225,579
71.6928,616.0815,47.6988,2.320445391,0.610791,0.6,1172.954,996.706,188,688
106.2868,604.6795,77.7378,3.423751498,0.469053,1,1168.682,1479.301,157,745
255.4243,632.4738,79.707,3.874705988,0.184836,0.8,1203.213,2034.237,167,803
313.0828,545.489,58.1518,4.154910715,0.526014,0.2,1309.094,2392.554,300,781
328.0878,488.686,76.3008,4.432926343,0.31731,0,928.161,2422.808,210,756
351.3653,437.0273,80.8648,4.393522548,0.326991,0,960.626,2365.43,142,664
469.7125,488.6003,90.61,4.435115434,0.396546,0.4,1311.23,2459.63,230,626
440.6835,549.1768,153.943,4.767858548,0.313665,0.9,1888.568,2396.383,219,511
418.1283,509.3715,221.957,4.748156655,0.734706,0.7,2105.363,2272.074,192,428
430.4205,493.9168,261.9238,4.448250035,1.025769,0.5,1622.623,2133.19,238,458
406.9328,546.912,295.1483,3.561664766,0.407043,0.7,1492.409,1906.424,208,364
332.1563,549.0223,242.995,3.020957205,0.536721,1.8,1668.825,1805.175,168,350
317.5685,438.4748,135.7488,2.854585652,0.619389,3.4,2200.806,1877.042,117,167
319.247,551.9523,121.1265,2.666323097,0.965367,6.9,2402.365,1960.589,117,92
362.864,1026.9753,68.0833,3.018768113,1.490763,12.5,2460.655,1672.1,149,139
355.0685,1194.0345,36.9783,3.397482314,1.562844,14.7,2502.044,1393.933,242,125
341.4755,1081.058,24.6035,2.580948225,1.211313,14.8,2509.05,1228.533,238,161
313.2073,1099.6165,29.2723,1.884814603,1.469733,14,2531.275,1030.262,213,179
280.3403,1146.94,32.1983,1.615555376,1.428234,13.5,2540.678,847.228,250,201
272.3578,1272.1263,27.253,2.16720843,1.278342,13.7,2560.65,627.937,306,174
219.605,1196.8708,22.7443,2.009593269,2.247951,11.9,2562.85,522.428,342,186
203.4633,1158.6213,20.2848,2.235070519,1.949751,9.2,2497.673,431.87,360,191
203.3638,1247.5588,23.3468,1.473263917,2.224722,6.7,2233.761,346.609,355,166
214.2305,1225.5948,28.0583,0.781508495,2.179221,4,2063.076,258.097,358,164
244.425,1370.708,53.2508,0.97196015,0.415863,4.7,1870.526,264.154,407,208
262.9015,1491.9055,84.1693,1.49953311,1.079184,5.3,1856.925,342.29,481,253
224.7475,1615.4468,112.2125,1.858545409,1.658838,5.7,1798.106,367.096,610,332
213.8583,1643.6798,106.5178,1.315648756,1.691277,6.1,1751.189,295.92,718,454
214.7095,1654.191,113.4735,0.704890014,1.641042,6.2,1718.999,318.953,734,768
188.447,1622.72,136.118,0.374336,2.481837,6.5,1636.93,273.184,726,1096
176.0015,1571.3543,188.9135,0.411550695,1.726473,6.3,1501.033,197.631,701,876
231.2948,1598.9028,432.028,0.310852121,1.745607,6.6,1582.596,158.984,693,850
253.9963,1657.0845,858.177,0.22328814,1.08402,6.7,1439.134,130.015,777,954
262.4755,1682.4603,1668.9475,0.155426061,1.92717,6.2,1213.024,182.087,976,953
200.2165,1717.2458,1920.8163,0.083185781,2.755125,6,1436.192,237.866,1227,974
204.4913,1622.541,1912.6118,0.096320373,2.842557,6.1,1571.922,259.644,1331,1116
227.5745,1556.645,1722.285,0.126967767,1.938357,7.4,1740.445,205.331,1123,1037
189.9363,1545.3793,1714.3635,0.048160187,1.946169,10,2021.217,234.622,928,1040
224.5295,1612.9675,1672.6513,0.019701893,1.957059,12.5,2229.707,327.864,799,1297
274.6565,1604.9685,1667.3695,0.021890993,1.916025,15,2136.909,525.366,737,1831
326.7878,1515.2833,1678.442,0.041592886,2.212458,16,1927.777,628.424,869,2181
435.1833,1518.0653,1508.4198,0.113833166,1.891464,15.3,1721.814,553.595,907,2283
499.4978,1703.8943,1310.7473,0.14448056,2.9484,15.9,1685.918,579.553,766,2435
549.6865,1727.6975,1078.2633,0.140102359,3.273045,15.1,1707.467,753.505,661,2473
558.3205,1705.773,853.7173,0.188262555,2.863752,12.9,1955.354,1000.759,559,2355
539.5208,1581.6713,696.9733,0.264881035,2.448123,10.2,1984.366,971.667,462,2223
513.2405,1321.7253,413.5588,0.488169175,2.524083,5,1738.055,848.17,414,2083
401.7405,1069.8408,262.0325,0.696133614,2.829888,2.1,1650.056,876.896,437,2043
322.679,1311.3653,261.5183,0.792453996,2.212344,2.8,1569.283,983.488,532,2227
260.6935,1384.4765,368.5593,0.781508495,1.393041,3.9,1290.679,1012.058,597,2260
309.4745,1213.7473,456.9845,0.875639767,1.395354,1.8,1358.363,966.387,541,2275
347.5158,1209.4875,338.9758,0.755239301,1.347558,1.8,1409.212,959.282,427,2265
362.822,1302.2003,245.0653,0.665486229,1.072248,2.8,1281.838,1095.78,363,2039
404.0118,1514.3055,200.9158,0.602002341,2.074971,4.3,1369.123,1266.599,244,1681
420.4223,1687.6108,248.9485,0.707079115,2.229813,5.2,1522.013,1343.842,139,1532
388.774,1691.3918,170.9353,0.59762414,2.324667,5.9,1603.163,1271.824,173,1559
339.6945,1539.438,149.2333,0.464089082,3.209121,4.9,1634.028,1348.247,187,1805
334.1763,1471.6248,163.947,0.404983394,2.844051,3.6,1712.22,1458.184,177,1794
285.537,1544.0203,126.0325,0.374336,2.751078,3.3,1872.702,1536.161,221,1679
159.0128,1390.5938,65.4738,0.400605194,2.164062,3.9,1944.162,1585.539,248,1518
58.7508,1287.687,22.782,0.402794294,2.405676,5.4,1925.448,1530.318,157,1126
24.7163,1194.8793,10.2565,0.22328814,2.751228,7.6,1772.733,1578.191,60,1157
25.9373,1207.7905,13.895,0.527572961,3.270714,10.4,1676.512,1806.096,110,1493
21.837,1201.4013,9.709,0.97196015,2.967402,12.2,1727.472,2141.619,224,1402
32.5745,1030.9613,10.915,0.956636448,2.842674,12.5,1679.507,2168.792,294,1301
54.3765,1168.4265,28.9793,0.755239301,2.110242,13.1,1497.7,2265.177,346,1350
85.9975,1551.8665,53.9503,0.755239301,2.777313,14.8,1227.424,2398.934,424,1439
133.2303,1718.5528,68.9505,0.893152569,3.090378,14.8,1175.941,2468.643,674,1397
241.457,1683.0098,99.4695,0.941312756,2.706063,13.4,854.221,2449.839,898,1291
388.4608,1542.5365,171.6863,0.803399488,3.2403,10.2,572.324,2381.419,1105,1145
481.299,1327.884,369.4438,0.801210387,3.332628,5.2,462.953,2386.323,1214,998
428.1383,1160.4718,604.5038,0.496925567,2.489199,2,430.367,2273.831,1286,884
439.6565,1133.1623,675.1323,0.278015627,1.650366,1.4,467.406,1840.865,1422,905
564.7818,1096.6613,710.2915,0.245179133,1.632477,1.8,499.813,1773.392,1496,935
630.6503,1152.1863,819.73,0.186073455,2.148378,1.9,425.304,1730.535,1500,1041
579.4043,1156.8895,892.1173,0.190451646,2.214303,1.8,317.551,1704.408,1543,1220
628.568,1278.2288,1075.5878,0.216720839,1.733301,1.7,227.278,1929.864,1580,1134
662.9218,1340.2985,1067.7693,0.273637427,1.577589,2.4,112.798,1843.475,1565,1334
524.4003,1245.8285,930.8098,0.284582928,2.131038,2.6,56.414,1765.162,1533,1380
449.5845,907.3253,1073.3998,0.323986714,1.623504,0.8,35.202,1737.93,1507,1073
358.6858,858.6605,1314.9543,0.475034574,1.361565,0,17.156,1610.962,1625,764
237.1403,745.4265,1482.6235,0.707079115,1.082313,0,10.469,1622.858,1579,712
183.5523,664.8355,1593.5658,0.858126975,0.385545,0,10.575,1765.651,1532,796
90.981,559.5253,1518.7145,0.974149241,0.487815,0,12.993,1606.24,1433,753
23.0713,403.6545,1551.0865,1.12081891,0.35313,0.7,10.375,1306.744,1230,540
10.727,306.1155,1513.072,0.67205352,0.291627,4.1,3.604,1157.601,994,375
18.6568,173.3308,1522.991,0.566976755,0.066867,6.9,3.092,1185.491,782,684
13.1353,57.3383,1450.521,0.763995702,0.098541,8.6,2.447,1412.001,715,1053
6.9835,14.5693,1189.8638,1.061713222,0.089181,9.9,3.992,1583.272,691,1232
8.4618,7.6808,1382.071,1.383510835,0.011424,10.3,5.616,1815.609,633,1209
11.2403,7.2618,1508.1963,1.486398509,0.00075,9.8,10.462,1767.129,527,1220
20.2788,18.3763,1511.4195,1.906705605,0.00075,8.2,16.178,1684.341,461,1121
47.508,46.0478,1478.662,2.372983778,0.048015,5.3,20.209,1978.076,479,1022
118.2965,51.2338,1588.5408,2.309499899,0.076416,1.9,23.777,1927.248,547,957
192.039,74.4928,1587.2563,1.900138304,0.062571,0,40.516,1444.402,679,873
284.5413,159.5533,1723.168,1.788494229,0.199773,0,105.451,1041.285,1109,872
448.281,320.6765,1797.2475,1.536747796,0.772287,0,187.908,1342.945,1396,987
538.957,432.248,1836.933,1.446994723,0.904557,0,291.26,1701.482,1297,1056
486.4568,607.855,1840.3173,1.624311777,0.788289,0,342.305,1570.004,1187,1131
384.8773,882.4298,1824.205,1.731577642,0.992397,0,323.98,1712.991,1146,1224
140.5403,972.8238,1833.4898,1.665904663,1.691754,0.5,292.958,1535.256,1113,1348
68.1465,943.1328,1770.8885,1.595853483,1.326519,1,232.539,1008.767,995,1381
70.686,993.8978,1864.8475,1.357241642,1.158339,1.2,222.877,1136.174,1063,1253
68.2698,1113.6773,1844.5378,1.49734401,0.832161,2.2,183.695,1484.036,1095,1039
69.7263,1158.2038,1765.6658,1.810385223,0.52839,2.2,176.934,1695.341,1040,673
58.5525,1079.8535,1708.579,1.746901344,0.119781,1.1,215.451,1790.529,921,380
70.3923,861.5038,1633.6588,1.672471964,0.066771,0.7,267.239,1661.745,886,194
60.357,676.5028,1625.2145,1.606798975,0.035397,0,289.419,1520.867,853,76
52.0115,420.2555,1620.9403,1.536747796,0,1.2,183.126,1259.59,652,47
87.9108,380.592,1586.2688,0.998229334,0.000276,5.4,107.428,1322.497,607,28
205.4863,508.5665,1513.259,1.295946863,0.000483,8.8,127.126,1448.044,621,20
364.9193,501.4448,1435.0055,1.981134985,0.006339,11.7,128.911,1564.599,574,19
531.6853,468.0803,1314.224,2.707915992,0.012273,13.9,96.234,1553.549,472,21
684.5215,462.2908,1250.3845,3.911920673,0.039519,15.1,87.711,1586.171,539,49
799.9333,420.0378,1241.7685,4.533624916,0.08661,14.5,96.613,1408.167,623,134
667.0775,377.6585,1210.4615,4.914528208,0.276603,12.6,102.859,1455.975,809,254
724.2268,388.5803,1201.5928,5.45523577,0.455157,9.7,114.695,1459.385,875,286
726.8608,422.2315,1161.8433,5.442101178,0.706953,5.2,137.608,1380.9,863,184
516.3305,451.164,1106.6538,4.662781774,1.195494,1.9,166.142,1176.454,992,188
329.63,494.9663,1083.6288,3.861571387,1.436787,0,312.026,1343.704,1157,367
213.569,615.868,1009.3913,2.664134006,1.114569,0,481.459,1589.477,1607,563
207.7143,698.3433,1094.2223,1.79287243,1.111506,0,534.74,1841.574,1898,685
180.8535,711.6973,1163.5623,1.359430742,1.040997,0,517.045,1779.551,1977,812
103.8908,670.02,1081.3523,1.547693297,0.687453,0,558.847,1684.146,2050,847
108.3108,583.4593,1084.6688,1.475453017,0.381021,0,477.296,1570.109,2056,815
88.4773,514.3368,1184.9915,1.374754444,0.373197,0,633.372,1491.362,2125,874
60.7098,471.6235,1265.0133,1.330972448,0.415245,0,661.065,1228.631,2097,900
65.0548,455.1355,1299.6273,1.300325064,0.05898,0,1039.005,973.335,2065,737
57.9273,369.89,1449.6943,1.306892355,0.00138,0,1744.218,827.68,2184,928
82.1975,283.716,1644.2238,1.223706583,0.001509,0,1843.499,752.071,2221,1085
134.9345,247.506,1651.5523,1.017931236,0.000276,0,2046.282,739.286,2234,983
186.6553,145.6525,1712.0828,0.768373902,0,0,2069.12,706.62,2145,687
154.9903,56.983,1839.7508,0.643595236,0,1,1974.021,447.622,1982,326
170.3358,31.0323,1916.6968,0.400605194,0,4.5,2041.443,342.387,1921,219
277.1343,44.52,1831.177,0.531951161,0,7.9,2081.748,375.71,2024,366
522.9808,68.9665,1735.1295,0.851559674,0,9.9,2227.409,496.521,2049,595
661.8945,58.1228,1620.0563,0.816534089,0,11.7,2203.199,671.308,2153,485
735.4703,63.4453,1485.673,0.571354947,0,12.1,2076.214,990.693,2271,509
680.5345,57.2853,1389.0025,0.51881656,0,11.2,2107.971,1115.219,2354,488
575.0948,63.063,1381.7805,0.356823208,0,9.1,1997.403,1335.633,2446,510
421.6313,78.232,1359.498,0.238611842,0.0195,6.2,1842.168,1462.127,2431,560
296.2725,72.4755,1229.3358,0.14666966,0,2.9,1758.398,1576.605,2508,570
94.0263,88.8425,1175.6295,0.170749753,0.032949,0,1525.194,1667.376,2523,429
107.5028,564.9515,1007.412,0.157615161,2.392872,0.1,1216.122,1679.184,2543,412
249.7733,682.5793,864.6053,0.087563981,2.603298,0.5,881.657,1589.669,2500,326
427.7503,351.76,746.442,0.059105688,0.154317,0,646.457,1371.518,2545,198
521.6233,507.8333,727.2113,0.07224028,0.809766,0.1,372.52,1216.781,2583,70
549.5105,620.7133,746.955,0.140102359,1.873479,1,181.496,1042.212,2538,17
582.9538,762.5688,770.3413,0.210153548,1.19913,2.2,85.765,987.81,2483,5
565.935,1085.533,713.4408,0.280204727,0.810078,4.5,55.679,983.311,2504,7
680.58,1417.0243,688.7295,0.22547724,1.238577,6.5,49.819,1065.375,2529,18
790.8645,1516.7028,715.051,0.201397147,2.663676,7.3,43.558,898.801,2472,38
709.7458,1439.5768,790.6955,0.181695254,2.184423,7.1,52.994,706.277,2354,80
602.9023,1387.1883,756.3093,0.183884354,1.753716,6.6,82.575,632.464,2334,139
479.286,1266.8938,708.4635,0.179506154,1.367568,6,170.062,658.782,2280,168
323.4353,917.736,615.1393,0.159804261,0.9609,5.6,272.78,593.615,2301,160
163.3488,864.6813,484.7728,0.159804261,0.959664,7.6,259.647,516.162,2381,113
186.2268,1134.1983,411.6398,0.085374881,0.595608,12.6,300.22,576.03,2398,50
146.7785,826.5298,374.915,0.037214695,0.859341,14.6,234.238,725.808,2262,34
227.3505,466.6973,376.3033,0.050349287,0.722409,15.3,172.167,890.249,2166,98
518.2855,386.482,338.0325,0.080996681,0.224733,16.1,133.041,1144.243,2104,110
492.9518,407.3615,323.9363,0.087563981,0.496854,16.1,90.217,1275.13,2118,183
335.3363,407.686,287.0768,0.098509473,0.544311,15.4,119.561,1392.615,2198,282
279.635,331.351,222.8675,0.124778667,0.27072,12.5,146.181,1489.628,2192,314
383.137,242.0818,192.478,0.188262555,0.313344,9.2,177.727,1610.994,2229,360
541.2898,187.5765,128.321,0.197018947,0.129801,5.8,274.103,1218.617,2275,478
609.2168,81.6315,112.7498,0.269259226,0.061416,2,371.998,838.679,2194,375
198.7938,29.0473,93.1143,0.210153548,0.034596,0,482.49,747.156,2127,232
135.0098,15.3533,102.0735,0.170749753,0,0,646.294,623.239,2118,154
111.9048,5.2575,94.771,0.275826527,0,0,609.939,404.054,2157,130
90.339,10.261,111.5443,0.337121315,0,0,407.051,418.123,2245,84
140.5083,34.4648,104.0658,0.315230322,0,0,280.795,407.71,2329,22
