"Dach OW (320 kWp, 60%PV/Roof area)","Fassade SO/SW (209 kWp, 22% PV/ ref Area)",Dach+Fass,Var4,Var5
197.833,79.973,277.806,131.3804254,169.1014255
158.542,74.352,232.894,86.97727376,472.3304641
108.163,61.161,169.324,159.6356515,99.73311472
49.11,30.111,79.221,61.10853031,11.22922075
2.168,0.804,2.972,14.3480439,2.215238876
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
10.738,5.261,15.999,6.445324953,27.65769458
37.463,23.556,61.019,115.7826661,70.27553855
82.632,55.689,138.321,241.2897937,313.561962
128.918,72.329,201.247,431.5926584,504.0105661
162.859,77.473,240.332,604.3339254,675.7863096
194.363,81.418,275.781,722.1532996,805.9643849
202.53,83.789,286.319,792.7676823,883.5924762
202.932,83.786,286.718,836.3583367,896.4977001
191.001,76.835,267.836,840.2787266,857.0970533
166.417,65.866,232.283,789.0112493,765.2010748
128.633,56.748,185.381,678.726602,621.3817917
81.011,40.306,121.317,530.6371544,436.5222936
36.744,20.691,57.435,352.8241563,206.5783122
1.908,0.707,2.615,155.4274263,12.03078745
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
12.048,5.568,17.616,6.397959648,17.02600537
37.664,22.591,60.255,108.5867833,64.81395455
79.259,46.787,126.046,226.8360887,135.1368584
123.443,65.417,188.86,401.3954548,228.340848
161.529,76.231,237.76,557.5370041,27.26419821
194.615,81.238,275.853,671.0388487,339.78048
212.767,88.432,301.199,739.0226352,346.5682926
210.91,86.993,297.903,785.4078426,334.9565059
203.843,81.986,285.829,798.4551624,351.1663706
181.195,71.749,252.944,754.2524024,288.4000547
148.906,67.946,216.852,658.0279637,28.63414856
105.433,58.053,163.486,528.7170378,155.6423919
51.315,31.383,82.698,364.909596,63.69176117
3.073,1.142,4.215,177.0624402,2.171517056
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
10.191,4.488,14.679,8.059388805,30.78380471
38.37,22.344,60.714,121.3462677,141.0939564
79.503,46.947,126.45,245.3231316,141.9793232
117.947,58.11,176.057,435.1414128,494.5120007
157.376,71.781,229.157,604.1080293,252.9052238
178.944,72.364,251.308,722.8637792,768.560368
195.754,79.346,275.1,794.283372,837.2437036
175.13,69.608,244.738,836.8028419,855.8728424
177.47,69.83,247.3,843.714533,788.3335611
180.607,70.863,251.47,795.7261921,702.5804982
117.93,49.705,167.635,687.4454616,547.131211
72.287,32.056,104.343,543.5678827,384.5479801
30.662,14.904,45.566,370.0541968,175.9985426
1.002,0.37,1.372,172.3076923,9.276312793
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
13.726,7.276,21.002,1.854533862,22.03215376
43.351,29.995,73.346,30.49232591,85.6073234
98.953,69.312,168.265,24.40406249,159.6101471
163.181,93.371,256.552,60.8680603,221.8955231
207.064,101.015,308.079,122.3045043,301.3453568
231.268,95.176,326.444,230.8803571,328.4856765
84.015,32.251,116.266,281.4118504,51.13631188
133.142,51.682,184.824,301.5311746,367.2086351
138.696,53.602,192.298,274.8098556,309.7763811
83.925,31.92,115.845,279.1346723,31.4177711
42.848,16.159,59.007,213.7122558,200.8908321
25.608,9.62,35.228,226.9964021,130.9614246
3.584,1.333,4.917,201.8636426,57.48326274
0.777,0.286,1.063,113.0901307,3.002231635
0,0,0,0.524661839,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
11.595,5.064,16.659,8.737077014,2.211595391
38.564,20.582,59.146,101.3909004,93.2805028
72.817,33.147,105.964,214.2150567,163.0131621
109.445,48.137,157.582,375.5449287,253.4225987
135.955,55.988,191.943,511.1517967,309.3865282
153.709,60.237,213.946,640.0145739,329.2070866
168.661,66.284,234.945,675.8701098,337.7547024
164.832,64.547,229.379,640.6849752,44.05337706
150.589,58.13,208.719,663.8684702,335.2006194
130.503,50.069,180.572,563.1698319,34.12123696
109.714,44.557,154.271,475.9666621,251.6482215
60.566,25.657,86.223,331.8595437,159.9672086
25.297,10.776,36.073,177.4340757,64.04153573
0.774,0.285,1.059,52.5390536,3.009518605
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1.236,0.456,1.692,9.549574168,35.26893474
30.461,12.517,42.978,106.6010839,17.01507492
58.062,24.563,82.625,228.2060391,34.16495878
12.533,4.688,17.221,382.9667077,46.66939928
62.592,23.932,86.524,514.83536,4.765678371
19.945,7.48,27.425,608.9320035,70.166234
104.862,40.198,145.06,663.664435,1047.334335
148.11,57.511,205.621,689.4894567,910.2810038
107.838,41.187,149.025,684.1153163,962.9439359
152.116,58.373,210.489,635.6314615,410.3438539
156.448,68.316,224.764,543.6407524,409.9649315
64.648,28.247,92.895,419.6893929,133.781482
67.099,40.669,107.768,284.0023683,12.77405839
7.076,2.639,9.715,125.3868926,2.96944027
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
14.236,6.952,21.188,18.66193014,33.83340165
42.509,25.292,67.801,115.7097964,164.1790773
86.386,51.596,137.982,167.5820923,343.3073735
132.939,68.5,201.439,368.7644032,417.4777975
170.043,76.574,246.617,512.9298174,697.7091588
199.73,79.683,279.413,696.5250262,824.2546796
217.141,86.843,303.984,869.5832764,899.6128797
218.826,87.152,305.978,887.6913968,932.1200528
206.058,79.822,285.88,369.5149611,885.9097327
180.107,68.963,249.07,248.1686934,781.8590882
144.348,62.483,206.831,40.42082252,146.7231407
100.397,51.378,151.775,58.41235141,478.7940065
50.676,29.237,79.913,48.71703785,239.1401375
4.334,1.613,5.947,20.02459352,20.61848158
0,0,0,1.169558683,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
4.229,1.573,5.802,13.85981691,31.72746732
19.638,7.363,27.001,112.4707383,0.903584278
42.862,16.295,59.157,228.2752653,205.8532586
83.699,33.364,117.063,366.2576855,310.173521
78.242,29.898,108.14,512.7039213,50.05419684
79.004,29.991,108.995,560.2441135,52.68114952
69.02,26.143,95.163,640.2003917,388.1258824
86.924,33.037,119.961,696.1205994,351.5234322
84.209,31.949,116.158,700.8862777,327.2979004
93.646,35.53,129.176,682.5777656,274.0337933
114.906,46.682,161.588,611.5152343,213.2058114
87.288,40.846,128.134,447.3725919,135.0894931
62.007,37.046,99.053,311.2009837,53.39162909
14.035,5.948,19.983,159.1911463,3.071457849
0,0,0,0.539235779,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
14.939,6.92,21.859,15.65241153,4.077059708
42.981,22.965,65.946,136.9768183,166.9736303
84.195,45.2,129.395,256.8911964,334.6723141
126.151,59.325,185.476,443.3756888,264.3384798
159.854,68.003,227.857,602.1514779,644.7474609
183.909,71.566,255.475,719.1182766,752.8387302
188.275,73.313,261.588,785.0835724,785.2730337
199.515,77.696,277.211,830.4486041,782.9667077
195.91,74.735,270.645,843.1097144,68.07487362
182.989,69.183,252.172,795.259826,729.480348
154.421,66.59,221.011,695.8364075,539.9936239
111.931,57.829,169.76,562.7836225,429.246254
62.74,36.962,99.702,396.731794,208.7352553
7.829,2.921,10.75,197.0833903,21.32531767
0,0,0,0.546522749,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
15.053,6.241,21.294,18.68014756,44.82215239
42.93,23.315,66.245,152.0462723,144.4605365
84.634,46.389,131.023,281.1895979,235.0776518
129.175,62.513,191.688,481.0857585,377.6144282
164.334,71.087,235.421,639.9890695,465.5426515
190.875,74.131,265.006,762.3482261,527.7697317
195.494,76.104,271.598,473.6093273,567.4363529
184.836,71.555,256.391,477.0196293,589.3482716
179.655,68.23,247.885,464.6572847,575.783577
180.768,68.047,248.815,417.8749374,507.2277634
124.97,51.826,176.796,340.3160723,390.1553035
89.617,42.662,132.279,252.0890832,285.5727103
37.995,18.402,56.397,151.6199845,12.15466594
10.159,6.799,16.958,59.53090131,46.72405156
0,0,0,0.524661839,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1.449,0.536,1.985,19.3505488,36.19437992
41.537,20.138,61.675,145.4187731,180.1849069
77.418,34.818,112.236,262.5968939,401.5630551
92.21,37.985,130.195,448.0757845,601.2041718
140.543,57.79,198.333,606.3232682,778.6127431
59.672,22.571,82.243,719.1911463,845.6637974
128.459,49.166,177.625,785.1746596,417.9368766
165.538,63.624,229.162,824.4441408,521.7288336
183.723,69.432,253.155,832.1573986,636.8556725
145.459,54.78,200.239,789.0513276,489.5167828
92.112,36.051,128.163,688.6441681,313.3980052
60.535,25.167,85.702,555.507583,222.1104887
9.85,3.681,13.531,391.4487407,93.77237328
7.018,2.807,9.825,197.502391,12.7959193
0,0,0,0.521018354,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.165,0.06,0.225,0,0.633966389
19.599,11.116,30.715,23.41303457,36.76276358
50.147,35.634,85.781,167.5711618,125.64558
102.095,68.38,170.475,292.8815412,232.3195336
154.578,83.115,237.693,496.4758391,354.1977501
195.865,88.354,284.219,663.0924079,417.0733707
230.711,88.426,319.137,787.619438,414.8034795
250.374,97.1,347.474,454.4810311,421.3289612
252.924,97.665,350.589,452.9908457,461.6404791
241.684,89.733,331.417,440.0236827,324.0734162
215.76,79.442,295.202,395.1031562,305.072642
178.214,77.798,256.012,335.8054379,266.1784397
128.492,68.1,196.592,244.0697727,10.83208089
73.115,48.171,121.286,149.2007105,46.24675502
19.987,17.606,37.593,61.03566061,3.785580908
0,0,0,0.521018354,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.166,0.06,0.226,0,0.633966389
20.033,11.332,31.365,22.80457257,23.71180034
50.757,35.26,86.017,150.4722867,145.320399
101.272,65.96,167.232,262.0394407,319.1364941
152.185,80.239,232.424,444.9205265,400.5465227
192.997,85.757,278.754,592.5946168,376.0222253
226.56,85.977,312.537,700.5109988,404.0624858
245.113,94.165,339.278,762.5267568,6.387029193
247.406,94.631,342.037,801.4355331,385.3823382
234.749,86.433,321.182,804.2227991,348.637792
208.612,76.345,284.957,755.8446054,189.7672724
169.116,72.675,241.791,662.0394407,673.3087398
119.925,61.627,181.552,537.049688,567.8517102
66.239,40.981,107.22,379.0863961,177.4632236
18.199,15.471,33.67,189.5559503,3.778293938
0,0,0,0.521018354,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.36,0.132,0.492,0,1.384524297
19.07,9.301,28.371,24.6190281,52.564558
49.282,28.179,77.461,128.9830123,215.2898848
93.584,53.788,147.372,259.8023409,442.9494011
138.447,68.26,206.707,435.2397869,646.0591155
178.616,76.451,255.067,579.3214009,801.5666985
211.144,79.632,290.776,684.9678918,985.4533862
230.382,87.846,318.228,738.2830077,579.4379924
231.659,87.968,319.627,767.598488,382.5513504
223.934,82.043,305.977,764.308421,304.937833
198.123,72.251,270.374,722.0622125,302.4639067
165.654,70.523,236.177,630.045999,8.984833994
126.187,65.232,191.419,506.82698,51.28933825
74.718,48.034,122.752,356.8028419,15.5394635
21.625,18.89,40.515,179.0335656,3.789224393
0,0,0,1.133123833,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.359,0.132,0.491,0,2.186090996
20.225,11.013,31.238,8.431024275,5.122739901
50.566,33.632,84.198,32.4124425,202.6542788
95.692,57.142,152.834,58.01156806,368.0575671
138.753,68.003,206.756,85.62554083,538.2192467
168.316,70.719,239.035,108.3499567,666.9581455
193.41,72.816,266.226,115.7863096,753.1557134
210.567,79.954,290.521,122.8874619,829.508585
214.973,81.389,296.362,131.9706699,844.4395865
195.997,72.18,268.177,135.5850071,787.3388896
184.111,67.271,251.382,103.2891561,655.5722549
149.902,62.571,212.473,96.95677916,534.5830487
110.463,54.513,164.976,61.73156624,350.0259598
59.487,34.511,93.998,34.65682926,176.2244387
14.585,10.396,24.981,13.8634604,42.12961698
0,0,0,0.521018354,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.362,0.133,0.495,0,1.402741722
18.271,8.779,27.05,24.53158446,55.77446828
48.725,28.25,76.975,122.0239559,196.1688755
95.636,53.126,148.762,247.9683017,367.3142961
145.367,70.452,215.819,393.3105616,527.4818964
159.076,65.169,224.245,509.246254,665.4315253
191.306,71.991,263.297,592.9334609,772.8268889
205.079,77.59,282.669,640.5283053,392.345038
213.348,80.358,293.706,662.7608508,742.1341713
202.329,73.935,276.264,649.1560778,717.7301088
188.609,68.651,257.26,599.1237419,679.928952
147.206,60.922,208.128,499.3541923,608.5931594
104.121,49.416,153.537,379.9462586,441.4847201
60.959,35.091,96.05,251.8595437,313.576536
14.512,10.117,24.629,113.2322266,109.4247848
0,0,0,0.524661839,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.365,0.134,0.499,0,0.641253359
19.564,8.228,27.792,18.39231225,33.13385253
49.227,27.454,76.681,57.01689666,95.38643713
97.924,54.723,152.647,119.9726739,306.6101926
136.746,63.996,200.742,179.5655144,438.0015485
177.019,74.309,251.328,190.6890741,94.49742679
199.82,74.754,274.574,266.2731703,23.32559093
211.966,79.85,291.816,242.5067177,285.6929453
209.617,78.795,288.412,234.5602769,411.8340393
208.862,76.109,284.971,135.7598943,255.3536458
187.924,68.331,256.255,121.7033292,255.8819511
155.42,64.438,219.858,134.9146058,47.8061666
118.926,58.702,177.628,60.08835451,444.2683427
66.554,39.128,105.682,52.13827026,106.3788314
19.54,15.312,34.852,14.10393041,116.0194926
0,0,0,0.528305324,1.377237328
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.577,0.213,0.79,0,5.69841053
22.649,11.399,34.048,11.87776108,67.23687207
52.669,32.417,85.086,59.10825705,161.1841326
101.813,59.887,161.7,91.3385253,190.0441773
150.383,74.145,224.528,79.13649406,326.543699
190.027,80.534,270.561,100.5419684,426.473562
220.148,81.851,301.999,173.3970943,476.7354374
235.526,88.238,323.764,196.1506581,449.770005
237.306,88.534,325.84,270.0660382,309.5067632
228.314,82.161,310.475,236.2071321,442.3737305
204.34,73.48,277.82,206.9317302,775.2097281
169.818,70.901,240.719,157.8284829,809.3091042
124.54,61.843,186.383,99.82055836,106.8488409
71.147,41.926,113.073,42.43566972,358.7521064
22.272,18.044,40.316,10.93774195,91.06890741
0,0,0,0.531948809,0.630322904
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.798,0.294,1.092,0,0.644896844
22.879,12.615,35.494,31.19551851,12.24939655
55.209,36.122,91.331,133.6721774,138.5034385
106.373,65.298,171.671,257.2300405,217.665437
158.548,79.863,238.411,411.8595437,330.5843239
200.716,85.769,286.485,540.1357198,446.9353737
233.261,85.96,319.221,631.007879,174.326183
254.54,94.407,348.947,672.2630596,285.4706927
255.237,94.294,349.531,690.5096325,543.2909778
244.063,86.609,330.672,733.3679464,455.238876
218.582,77.746,296.328,657.4195018,659.0335656
182.136,76.248,258.384,544.5079018,769.8173703
133.375,66.97,200.345,430.5251173,533.7268297
77.947,47.503,125.45,345.8651,341.0593433
23.818,19.253,43.071,190.3939518,84.49970397
0,0,0,3.224484219,0.630322904
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.166,0.06,0.226,0,3.067814364
15.445,5.893,21.338,14.98929726,57.51969759
41.162,16.896,58.058,38.03798333,218.9479437
71.749,29.421,101.17,74.76066858,400.8124972
98.358,39.369,137.727,114.3799244,591.3048231
124.188,48.481,172.669,135.7088855,756.9485813
132.648,50.144,182.792,164.5579997,875.0375734
157.156,59.404,216.56,199.2403334,945.6009473
151.107,57.057,208.164,184.8303502,964.6563738
152.865,56.769,209.634,157.806622,926.6693993
130.62,48.682,179.302,158.8741631,725.8769413
100.659,39.252,139.911,108.7908184,702.023045
65.43,26.25,91.68,73.97731931,518.5152799
42.57,18.85,61.42,43.67081113,249.2216605
15.682,9.816,25.498,13.18212871,116.1397276
0.162,0.059,0.221,0.524661839,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.365,0.134,0.499,0,3.938607278
25.585,11.196,36.781,37.83030469,85.91337614
67.721,39.981,107.702,182.1195974,222.4529763
75.23,32.448,107.678,352.4488774,406.4854033
72.885,28.094,100.979,570.4385845,596.0158492
122.182,47.575,169.757,746.5427882,760.5410575
152.139,57.284,209.423,835.3090131,225.1819465
134.507,50.899,185.406,429.5668807,963.0860318
93.49,35.417,128.907,377.6290021,989.3519151
76.341,28.827,105.168,331.1344901,952.2503074
122.414,45.695,168.109,289.7991529,866.2385572
76.598,29.421,106.019,180.8953864,735.2734891
9.579,3.579,13.158,131.6281824,553.6056838
19.493,7.31,26.803,78.3239969,293.7450471
11.981,5.449,17.43,31.36676231,137.552489
0.166,0.06,0.226,1.176845653,0.637609874
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.576,0.211,0.787,0,1.402741722
22.171,9.99,32.161,36.27089311,95.84915972
52.83,27.063,79.893,129.9740402,229.3901717
90.175,44.354,134.529,222.2343672,248.8937469
133.888,59.751,193.639,309.678007,222.9156989
163.933,66.08,230.013,405.8769413,560.5793141
201.816,74.608,276.424,507.6904859,834.2232545
212.787,78.734,291.521,517.0433119,661.4674136
218.17,80.527,298.697,522.1733388,622.0084711
219.754,78.268,298.022,534.7324316,66.282279
204.794,72.712,277.506,484.2118687,4.663660792
173.845,71.465,245.31,361.2187457,45.76217152
126.595,61.531,188.126,278.8759849,31.5380061
82.244,48.691,130.935,174.1950175,1.380880812
26.374,20.709,47.083,66.30413991,5.592749465
0.162,0.059,0.221,1.147697773,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1.247,0.46,1.707,0,9.349182493
25.239,11.509,36.748,24.24739263,79.05633739
52.596,27.441,80.037,58.66375188,268.2953045
101.854,55.089,156.943,107.4864508,446.4653641
137.747,61.4,199.147,145.0398506,696.801931
179.569,73.383,252.952,178.3631644,633.5473881
200.233,73.713,273.946,204.2865601,559.9453477
216.04,79.615,295.655,173.8051646,644.2009382
210.101,77.503,287.604,191.7347543,159.2457986
210.608,75.017,285.625,212.7102974,257.9805984
191.801,68.377,260.178,159.9307738,153.5291707
151.94,61.14,213.08,133.9709432,49.24898666
111.053,51.093,162.146,96.67258733,33.82247119
64.576,34.856,99.432,60.21951997,18.82953045
20.761,14.232,34.993,27.50102473,5.629184315
0.164,0.06,0.224,1.162271713,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1.228,0.454,1.682,0,1.388167782
28.856,13.734,42.59,28.3098784,62.04490595
58.239,39.391,97.63,81.51568976,170.923168
109.526,66.528,176.054,143.7500569,278.0598442
162.342,80.251,242.593,184.7101152,351.0570661
202.528,84.561,287.089,234.906408,440.8616842
235.61,86.111,321.721,265.7193606,433.7860363
135.085,50.912,185.997,295.8837728,458.3504122
133.685,50.497,184.182,309.8091725,563.0933188
121.575,45.59,167.165,305.0179897,492.2457531
104.349,39.299,143.648,297.89862,431.4687799
85.898,32.967,118.865,222.6642984,311.3212187
59.924,23.436,83.36,156.9795509,222.1760714
34.403,13.533,47.936,96.13335155,10.64261967
11.45,4.583,16.033,36.13244068,40.04554356
0.161,0.059,0.22,1.133123833,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.358,0.131,0.489,0,3.869381063
9.517,3.555,13.072,29.28268889,68.22061302
22.925,8.605,31.53,19.92621943,135.8619119
40.245,15.168,55.413,62.93391629,296.4667304
59.61,22.68,82.29,168.7006422,445.88605
73.838,28.058,101.896,341.7151706,393.9591019
80.892,30.601,111.493,318.3932231,585.602769
82.272,31.128,113.4,395.762627,618.5617343
79.013,29.869,108.882,420.5310379,704.5188323
72.819,27.475,100.294,493.2877898,527.9336886
63.724,24.048,87.772,436.9923031,376.4011477
49.68,18.773,68.453,411.0288291,126.1884593
35.637,13.42,49.057,441.025641,0.623035934
19.118,7.17,26.288,270.6307783,16.6070046
7.341,2.739,10.08,194.5912465,19.53272305
0.162,0.059,0.221,17.04786628,0.626679419
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.358,0.131,0.489,0.539235779,4.758391401
10.582,3.955,14.537,38.89055882,76.49496744
25.448,9.56,35.008,146.5081751,199.7540648
40.519,15.272,55.791,283.820194,322.1970215
57.798,21.947,79.745,458.033429,442.5741221
77.021,29.275,106.296,604.2756296,545.2985381
93.533,35.438,128.971,710.053286,631.0005921
95.039,35.984,131.023,768.2433848,291.3877123
93.29,35.309,128.599,800.4299312,698.9187958
89.495,33.773,123.268,804.364895,645.5563146
80.126,30.239,110.365,758.2493055,531.482443
66.424,25.217,91.641,674.7260555,323.8329462
40.068,15.136,55.204,555.6824703,85.94616751
23.184,8.705,31.889,410.1106709,181.9920754
8.351,3.118,11.469,186.7395364,57.17356652
0.161,0.059,0.22,6.091906909,0.623035934
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1.004,0.37,1.374,0,4.758391401
19.107,7.688,26.795,24.18909687,110.117047
46.469,19.223,65.692,71.20462723,240.9910279
70.998,28.543,99.541,125.8241108,339.2594617
93.465,36.889,130.354,182.7608508,507.9601038
121.866,47.072,168.938,217.3193059,544.5188323
128.155,48.28,176.435,261.4054743,587.6540511
141.952,53.501,195.453,279.7868561,771.1654598
142.3,53.548,195.848,277.1088947,371.3221296
129.619,48.254,177.873,270.3939518,64.29657968
107.535,40.236,147.771,244.2191556,230.3811996
90.117,34.532,124.649,186.6265883,372.1455572
61.731,23.941,85.672,132.8961151,132.8268889
27.015,10.176,37.191,85.72027144,6.441681468
10.493,3.922,14.415,33.20307874,5.57453204
0.162,0.059,0.221,1.147697773,0.630322904
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1.682,0.623,2.305,0.535592294,2.171517056
24.853,11.352,36.205,45.75124106,53.17666348
54.839,24.449,79.288,142.1906454,116.3474063
87.514,37.318,124.832,265.7047866,182.2580498
119.175,48.722,167.897,417.7000501,261.3544655
150.622,58.958,209.58,558.8340848,316.972264
155.736,58.142,213.878,647.3744136,372.5244797
169.25,63.004,232.254,687.0410347,390.0241381
158.969,59.27,218.239,712.9316391,410.1981145
144.078,53.359,197.437,696.7290613,371.5115908
129.148,47.994,177.142,657.6271804,352.5982602
101.421,39.083,140.504,565.7567063,278.0562008
69.178,27.431,96.609,455.6724507,189.501298
36.608,14.809,51.417,348.2734435,110.2591429
12.962,5.24,18.202,169.578722,33.99735847
0.16,0.058,0.218,5.30491415,0.619392449
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1.894,0.701,2.595,0.521018354,6.383385708
28.512,13.494,42.006,45.39053605,73.86437127
58.934,34.76,93.694,139.0936831,36.43120645
103.576,55.328,158.904,241.1112629,296.8128615
148.867,68.373,217.24,358.1509314,404.0843467
181.142,72.487,253.629,448.793551,467.484629
